comment_id,author,content
https://www.facebook.com/hu.weiguo.535795?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzExMzE1MjA2NjU2MjgzNzg%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"Hu WeiGuo
閃起來
5週
讚
回覆"
https://www.facebook.com/allen.hsu.1029?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzYzNjEyMTUxMjgwMTMxOA%3D%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"Allen Hsu
特勤中心、林丞偉／高雄報導】38歲創作歌手陳零九涉嫌閃兵案，昨（27日）出庭認罪，但一溜煙離開法院，不像威廉、陳大天面對媒體致歉。他近來發新單曲試水溫，卻又遭網友「辦案」，莫名成了幫家寧抹黑Andy的打手，讓他氣得又寫了一首《公關危機》訴心聲。不過18日《壹蘋新聞網》直擊，是非不斷的陳零九回高雄老家避風頭，倒是過得有滋有味，三更半夜和D奶寫真女星啾啾在美麗島捷運站十指緊扣，走了1公里的路去吃消夜，啾啾滿臉潮紅拉衣服搧風降溫，露出屁股蛋見客，甜蜜蜜的兩人吃起甜甜圈，交換喝飲料間接接吻，肢體接觸、嘟嘴索吻調情樣樣來，1小時後再一同搭計程車返回高雄住處。
羨慕吃真好
5週
讚
回覆"
https://www.facebook.com/yuchiao.shen.9?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzE0OTc0NDM4ODgyMTA2ODA%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"Yu Chiao
⋯⋯大家誤會他了，該道歉了
5週
讚
回覆"
https://www.facebook.com/bryan.ebokc?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2Xzg0ODgxMjc1NDI5MDY4Ng%3D%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"Bryan Ebokc
俗辣 怕被記者問 走很快嘛哈哈哈哈
5週
讚
回覆"
https://www.facebook.com/xu.zhe.rong.778274?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2Xzc1OTM5Mjk2NzEzMjY0MQ%3D%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"許哲榮
會出逃兵的NFT割韭菜嗎？
5週
讚
回覆"
https://www.facebook.com/long.li.774699?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzE0ODAyNzE0Mzk3MjM0Mjg%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"龍鯉
你阿嬤怎麼還沒死啊
5週
讚
回覆"
https://www.facebook.com/long.li.774699?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzEzOTM4NTMwNTI0NTcxMzc%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"龍鯉
狗雜種
5週
讚
回覆"
https://www.facebook.com/long.li.774699?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzEzNDQyMTM4MzQwMTY2NTQ%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"龍鯉
操你媽廢物狗雞巴垃圾逃殺小兵廢物一個
5週
讚
回覆"
https://www.facebook.com/yu.fak.2025?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzEzNjk3OTMzODEzMjAyODg%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"Yu Fak
賈靜雯的閃兵先生修杰凱，我都沒聽過修杰凱有什麼較為突出的作品！倒是他的老婆很會演戲賺錢養家！當然，這時代哪一方賺錢養家不重要！但是這證明了：閃兵修杰凱很弱，閃了兵 依然還是很弱！
會選擇閃兵的人，通常其素質都很弱！素質強的人，會選擇「挺過去」！
5週
讚
回覆
已編輯"
https://www.facebook.com/yu.fak.2025?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzEzNzA4OTk1MzgwNjk2ODE%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"Yu Fak
不願意保家衛國的男人，也不會願意保護自己家裡的妻小，而是會去維護自己在外面的小三小四小五…！光看現在高漲的離婚率就知道了！多少男人在外面有了小三小四小五後，前任妻子或女友生的小孩，就丟給前任養！有哪個男人會肩挑起前任生的小孩的養育責任及費用？有是有，但比例很少！這就是現在的男人，比女人弱多了！！現在的男人多的是自私又沒有擔當的弱雞！！
5週
讚
回覆"
https://www.facebook.com/yu.fak.2025?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzE3MjQ0MDI4MTQ5MTI5NDY%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"Yu Fak
這世界紮紮實實就是個黑白或光暗2道的世界，有人選擇黑暗（只圖自私自利），有人選擇光明（成就小我的同時，也成就大我）。
5週
讚
回覆"
https://www.facebook.com/profile.php?id=100052665631552&comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzI0NjA4NDYwOTM1NDQzMzM2&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"王熊
開溜個屁 毫無悔意
5週
讚
回覆"
https://www.facebook.com/yu.fak.2025?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzY5MDc2ODc2MzYyODM3Ng%3D%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"Yu Fak
5週
讚
回覆"
https://www.facebook.com/yu.fak.2025?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzE4ODgwNDA1NjUwODI5MTI%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"Yu Fak
要不是閃兵事件，我都不知道陳零九是哪位！！
閃兵的人，真不是男人，而是孬種男，而是舉弱男！！
這些人，沒有光彩的事件見報，反而是因孬事而見報！！
我的朋友圈裡，就有人奪得這次的金鐘獎，人在國外的我聽到這消息都替他感到非常非常的高興！人家可是當過兵的！哪像這些閃兵的舉弱孬種男，好事不出 盡出壞事，真丟人！！
5週
讚
回覆"
https://www.facebook.com/yingren.chen.7?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzE3MDYwNzk3MjY3MjgyODY%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"Ying-Ren Chen
逃兵廢物封殺
5週
讚
回覆"
https://www.facebook.com/zhang.pei.ting.884309?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzEwNDgwMzA4NDQwMTUxMTc%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"張佩婷
我相信群組的藝人不是你！
很會公關的話絕對不會當伸展台走
5週
讚
回覆"
https://www.facebook.com/amico23?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzE1MTc3OTI1MTI4ODk2Mzg%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"か なこ
很囂張嘛！出庭出來還敢囂張
5週
讚
回覆
3"
https://www.facebook.com/wenyic2?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzE1NTc1MDAzOTUyNjUxNTM%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"文義陳
當伸展台阿
5週
讚
回覆"
https://www.facebook.com/a0916961186?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzIzMDQ2MTg2NzMzMTk0ODk%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"情何以堪
進去關啦
5週
讚
回覆"
https://www.facebook.com/you.shi.an?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzI0OTgzODM0NTgxMjM5MjA3&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"你係咧泉三小
這種咖可以當藝人喔???
5週
讚
回覆"
https://www.facebook.com/yi.xuan.800216?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzI2MjQzNjQ1MTc5MTAyNjI%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"Yi Xuan
你算什么洨啊 死垃圾
5週
讚
回覆"
https://www.facebook.com/li.ji.zhang.826672?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzgzNTkwMzAyNTU0NjIyNg%3D%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"李基彰
一個+0一個+9
5週
讚
回覆"
https://www.facebook.com/huang.xiang.yu.162575?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzExNzE3NTM5NTgyMDA2MTA%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"黃翔瑜
來看戲的
5週
讚
回覆"
https://www.facebook.com/wang.jian.hao.465823?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzQwOTU2NzQ2MzA2OTg1Mzg%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"王建豪
你很急喔
5週
讚
回覆"
https://www.facebook.com/innyu.mei?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzE1ODU2MDk4ODI0MzA4OTU%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"Spector Marc
看起來被炎亞綸轉移焦點了
5週
讚
回覆"
https://www.facebook.com/ruan.da.chang?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2Xzg0NjQzMTA5NDQwMzkzNQ%3D%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"阮大常
我道歉 不是你
5週
讚
回覆"
https://www.facebook.com/pasta70028010?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzIyODA2ODY2MTkwODI5ODU%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"Hsu Jay Hao
卡 想知道你是不是知名男藝人
5週
讚
回覆"
https://www.facebook.com/lin.ding.shun.902739?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzIwNTcwMDIwMTUxMTgwMjQ%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"林鼎順
你很急喔
5週
讚
回覆"
https://www.facebook.com/baby8808100?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzE0MTg5MzI5NDMwNzM0MDY%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"Zhu Qi
你試試看啊哈哈
絕對讓你吃牢飯
5週
讚
回覆"
https://www.facebook.com/david.chao.805249?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzI1MTQwMTE1NTgyMjg5NTA2&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"趙子傑
正常的啊
5週
讚
回覆"
https://www.facebook.com/yang.chiao.wei.2025?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzI3ODM1NDgyMjE4MTU3MjQ%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"Yang Chiao Wei
來看留言觀風向再考慮往哪潑水
5週
讚
回覆"
https://www.facebook.com/sai.ya.ren.141657?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzE1Mjc0ODQ4ODUyNTEzMDQ%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"徐國誠
下去當兵
5週
讚
回覆"
https://www.facebook.com/wu.d.mao?comment_id=Y29tbWVudDoxMjQ1MzIyMzAzNjMxMDE2XzIxMDU1NzE4MDY5MDc4MTk%3D&__cft__[0]=AZU8USs541EjCPJisnVlNSN9XyCfUs6XnmEjVrBRLBNdgPC_7MORGwgl9wbM-cEcLA71cRzm2rJy8npM3mYddBzCrTZ0atGQNYzxCEvkPJJTBwTngFhVUkEF2tHBvbhDdNUeU3iIYhZGShH5w5VGmp08Ol3jFgyQGfi8PUEj0yrQfw&__tn__=R]-R,,"吳米琪
大家好像開錯+0戰場了，幫你寫個慘字可以嗎
5週
讚
回覆"
